,ID,Year,Sector,Subsector,City,County,Total_Emissions,Biogenic_CO2_Emissions,CO2_Emissions,Methane_Emissions,Nitrous_Oxide_Emissions,HFCs_Emissions,PFCs_Emissions,SF6_Emissions,Fluorinated_Emissions,Geocoded_Location
995,996,2017,Natural Gas Systems,Natural Gas Transmission/Compression,Wallula,Walla Walla,161511,0,118074,43371,66,0,0,0,0,POINT (-118.843934 46.053153)
996,997,2019,Natural Gas Systems,Natural Gas Transmission/Compression,Snohomish,Snohomish,25146,0,24353,779,14,0,0,0,0,POINT (-122.05859 47.78825)
997,998,2016,Pulp and Paper,Kraft Mills,Port Townsend,Jefferson,490012,422794,62209,2405,2604,0,0,0,0,POINT (-122.796806 48.093793)
998,999,2017,Power Plants,Natural Gas Turbine Plants,Goldendale,Klickitat,415074,0,414653,192,229,0,0,0,0,POINT (-120.833 45.8114)
999,1000,2019,Natural Gas Systems,Natural Gas Transmission/Compression,Goldendale,Klickitat,36932,0,34125,2788,19,0,0,0,0,POINT (-120.799267 45.771216)
1000,1001,2020,Metals,Other Metals,Spokane Valley,Spokane,106233,0,106123,50,60,0,0,0,0,POINT (-117.212673 47.687074)
1001,1002,2018,Power Plants,Natural Gas Turbine Plants,Elma,Grays Harbor,975859,0,974868,452,539,0,0,0,0,POINT (-123.48 46.9688)
1002,1003,2015,Power Plants,Electrical Transmission and Distribution,Bellevue,King,2864,0,0,0,0,0,0,2864,0,POINT (-122.19454 47.61345)
1003,1004,2017,Natural Gas Systems,Natural Gas Transmission/Compression,Cook,Skamania,9286,0,7707,1575,4,0,0,0,0,POINT (-121.626311 45.778087)
1004,1005,2018,Petroleum Systems,Other Petroleum Systems,Hoquiam,Grays Harbor,19371,0,19351,9,11,0,0,0,0,POINT (-123.853622 46.968196)
1005,1006,2018,Power Plants,"Other Power, Heating, or Cooling Plants",Maple Valley,King,28698,27258,1295,43,102,0,0,0,0,POINT (-122.041817 47.455871)
1006,1007,2018,Manufacturing,Transportation Industry,Auburn,King,37029,0,36990,18,21,0,0,0,0,POINT (-122.242298 47.285551)
1007,1008,2020,Power Plants,"Other Power, Heating, or Cooling Plants",Graham,Pierce,18099,18006,0,28,65,0,0,0,0,POINT (-122.290871 46.975533)
1008,1009,2018,Food Production,Fruit Products,Wenatchee,Chelan,10912,0,10901,5,6,0,0,0,0,POINT (-120.31426 47.48938)
1009,1010,2018,Pulp and Paper,Kraft Mills,Longview,Cowlitz,1551720,1393499,151529,1301,5391,0,0,0,0,POINT (-122.92167 46.10361)
1010,1011,2016,Natural Gas Systems,Natural Gas Transmission/Compression,Washougal,Clark,15701,0,13199,2495,7,0,0,0,0,POINT (-122.36516 45.63236)
1011,1012,2013,Livestock,Cattle Feedlots,Kennewick,Benton,19972,0,1118,1440,17414,0,0,0,0,POINT (-119.136497 45.991872)
1012,1013,2012,Petroleum Systems,Petroleum Refineries,Anacortes,Skagit,1311524,0,1299070,7929,4525,0,0,0,0,POINT (-122.564845 48.493816)
1013,1014,2021,Government,National Security,Oak Harbor,Island,13774,0,13758,7,9,0,0,0,0,POINT (-122.669741 48.345281)
1014,1015,2021,Pulp and Paper,Other Pulp and Paper,Spokane,Spokane,34508,17701,16553,42,212,0,0,0,0,POINT (-117.279323 47.688295)
1015,1057,2017,Metals,Aluminum Production,Malaga,Chelan,0,0,0,0,0,0,0,0,0,POINT (-120.1273 47.3567)
1016,1016,2019,Petroleum Systems,Petroleum Refineries,Ferndale,Whatcom,835062,0,831138,1821,2103,0,0,0,0,POINT (-122.692114 48.830142)
1017,1017,2020,Power Plants,"Other Power, Heating, or Cooling Plants",Kettle Falls,Stevens,401675,389070,1202,6953,4450,0,0,0,0,POINT (-118.110841 48.620335)
1018,1018,2015,Government,Other Government,Seattle,King,13660,0,13645,7,8,0,0,0,0,POINT (-122.302452 47.443643)
1019,1019,2021,Pulp and Paper,Kraft Mills,Port Townsend,Jefferson,521623,428332,88410,2448,2433,0,0,0,0,POINT (-122.796806 48.093793)
1020,1020,2019,Waste,Landfills,Zillah,Yakima,40508,0,0,40508,0,0,0,0,0,POINT (-120.2688 46.4785)
1021,1021,2017,Power Plants,Coal Plants,Centralia,Lewis,6002805,0,5955750,17212,29843,0,0,0,0,POINT (-122.8578 46.7559)
1022,1022,2012,Wood Products,Lumber Mills,Colville,Stevens,44694,43738,0,373,583,0,0,0,0,POINT (-117.915469 48.548525)
1023,1023,2012,Wood Products,Lumber Mills,Centralia,Lewis,13136,7186,5787,64,99,0,0,0,0,POINT (-122.991963 46.734454)
1024,1024,2015,Petroleum Systems,Other Petroleum Systems,Anacortes,Skagit,59381,0,59381,0,0,0,0,0,0,POINT (-122.554343 48.467646)
1025,1025,2020,Natural Gas Systems,Natural Gas Transmission/Compression,Starbuck,Columbia,75098,0,74116,940,42,0,0,0,0,POINT (-118.293441 46.53558)
1026,1026,2017,Wood Products,Lumber Mills,Longview,Cowlitz,10445,4867,5507,12,59,0,0,0,0,POINT (-122.916806 46.114537)
1027,1027,2020,Waste,Landfills,Okanogan,Okanogan,15597,0,0,15597,0,0,0,0,0,POINT (-119.620109 48.341148)
1028,1028,2015,Wood Products,Other Wood Products,Spanaway,Pierce,17378,16036,1127,31,184,0,0,0,0,POINT (-122.318981 47.062059)
1029,1029,2014,Waste,Landfills,Snohomish,Snohomish,22454,0,247,22207,0,0,0,0,0,POINT (-122.118284 47.870014)
1030,1030,2013,Livestock,Cattle Feedlots,Sunnyside,Yakima,9183,0,0,709,8474,0,0,0,0,POINT (-120.019668 46.284622)
1031,1031,2015,Power Plants,"Other Power, Heating, or Cooling Plants",Graham,Pierce,19535,19435,0,30,70,0,0,0,0,POINT (-122.290871 46.975533)
1032,1032,2020,Natural Gas Systems,Natural Gas Transmission/Compression,Cook,Skamania,20101,0,18154,1937,10,0,0,0,0,POINT (-121.626311 45.778087)
1033,1033,2021,Waste,Landfills,Tacoma,Pierce,6247,0,0,6247,0,0,0,0,0,POINT (-122.499775 47.223413)
1034,1034,2013,Manufacturing,Transportation Industry,Everett,Snohomish,73643,0,73567,35,41,0,0,0,0,POINT (-122.276987 47.918622)
1035,1035,2018,Power Plants,Natural Gas Turbine Plants,Goldendale,Klickitat,425704,0,425272,197,235,0,0,0,0,POINT (-120.833 45.8114)
1036,1036,2012,Wood Products,Lumber Mills,Morton,Lewis,36379,35600,0,304,475,0,0,0,0,POINT (-122.269573 46.565997)
1037,1037,2017,Supplier,Natural Gas Supplier,Portland,Clark,492315,0,491811,230,274,0,0,0,0,POINT (-122.269573 46.565997)
1038,1038,2017,Manufacturing,Transportation Industry,Tukwila,King,15437,0,15421,7,9,0,0,0,0,POINT (-122.298613 47.516246)
1039,1039,2014,Waste,Landfills,Tacoma,Pierce,20396,0,0,20396,0,0,0,0,0,POINT (-122.499775 47.223413)
1040,1040,2021,Food Production,Fruit Products,Wenatchee,Chelan,10607,0,10596,5,6,0,0,0,0,POINT (-120.31426 47.48938)
1041,1041,2017,Waste,Landfills,Snohomish,Snohomish,34214,0,172,34042,0,0,0,0,0,POINT (-122.118284 47.870014)
1042,1042,2015,Chemicals,Fertilizer Production,Kennewick,Benton,155667,0,10731,1,144935,0,0,0,0,POINT (-119.017218 46.165957)
1043,1043,2016,Food Production,Other Food Products,Kent,King,14382,0,14367,7,8,0,0,0,0,POINT (-122.237648 47.436276)
1044,1044,2020,Government,Other Government,Seattle,King,14508,0,14493,7,8,0,0,0,0,POINT (-122.302452 47.443643)
1045,1045,2020,Government,Other Government,Richland,Benton,15639,0,6657,8970,12,0,0,0,0,POINT (-119.489007 46.55069)
1046,1046,2018,Power Plants,Natural Gas Turbine Plants,Chehalis,Lewis,694176,0,693471,322,383,0,0,0,0,POINT (-122.9145 46.6226)
1047,1047,2015,Pulp and Paper,Kraft Mills,Longview,Cowlitz,1466046,1143229,314962,1706,6149,0,0,0,0,POINT (-122.983637 46.130495)
1048,1048,2017,Power Plants,Natural Gas Turbine Plants,Mount Vernon,Skagit,97134,0,97033,46,55,0,0,0,0,POINT (-122.435 48.4553)
1049,1049,2020,Waste,Landfills,Ephrata,Grant,51556,0,0,51556,0,0,0,0,0,POINT (-119.573764 47.270759)
1050,1050,2019,Food Production,Other Food Products,Vancouver,Clark,16282,0,16265,8,9,0,0,0,0,POINT (-122.692 45.657037)
1051,1051,2012,Food Production,Other Food Products,Vancouver,Clark,14801,0,14786,7,8,0,0,0,0,POINT (-122.692 45.657037)
1052,1052,2012,Power Plants,"Other Power, Heating, or Cooling Plants",Seattle,King,88823,12323,76152,141,207,0,0,0,0,POINT (-122.340179 47.6068)
1053,1053,2015,Minerals,Cement Production,Seattle,King,484815,0,483826,369,620,0,0,0,0,POINT (-122.34255 47.56799)
1054,1054,2012,Food Production,Potato Products,Moses Lake,Grant,45201,4514,30358,10296,33,0,0,0,0,POINT (-119.18926 47.131732)
1055,1055,2019,Natural Gas Systems,Natural Gas Transmission/Compression,Mount Vernon,Skagit,35096,0,32768,2310,18,0,0,0,0,POINT (-122.21547 48.421967)
1056,1056,2015,Power Plants,Electrical Transmission and Distribution,Vancouver,Clark,14245,0,0,0,0,0,0,14245,0,POINT (-122.658608 45.661178)
1057,1058,2017,Food Production,Potato Products,Moses Lake,Grant,39793,3696,30186,5881,30,0,0,0,0,POINT (-119.18926 47.131732)
1058,1059,2016,Government,Education,Pullman,Whitman,58137,0,58075,28,34,0,0,0,0,POINT (-117.151481 46.728702)
1059,1060,2015,Manufacturing,Transportation Industry,Renton,King,17192,0,17174,8,10,0,0,0,0,POINT (-122.211346 47.498257)
1060,1061,2018,Pulp and Paper,Kraft Mills,Camas,Clark,242008,117432,117134,6836,606,0,0,0,0,POINT (-122.40843 45.584271)
1061,1062,2021,Power Plants,Natural Gas Turbine Plants,Bellingham,Whatcom,257573,0,257312,119,142,0,0,0,0,POINT (-122.486 48.746)
1062,1063,2016,Food Production,Potato Products,Pasco,Franklin,42188,0,42144,20,24,0,0,0,0,POINT (-119.115336 46.288137)
1063,1064,2019,Pulp and Paper,Kraft Mills,Wallula,Walla Walla,852297,692272,143669,13944,2412,0,0,0,0,POINT (-118.9184 46.10396)
1064,1065,2015,Manufacturing,Transportation Industry,Spokane,Spokane,42844,0,42805,18,21,0,0,0,0,POINT (-117.568511 47.583604)
1065,1066,2020,Manufacturing,Building Products,Tacoma,Pierce,16305,0,16288,8,9,0,0,0,0,POINT (-122.364656 47.092145)
1066,1067,2017,Pulp and Paper,Kraft Mills,Tacoma,Pierce,1124427,1000676,117612,1108,5031,0,0,0,0,POINT (-122.421765 47.260953)
1067,1068,2017,Wood Products,Lumber Mills,Shelton,Mason,33614,32884,291,63,376,0,0,0,0,POINT (-123.096517 47.213448)
1068,1069,2017,Power Plants,Natural Gas Turbine Plants,Tacoma,Pierce,352422,0,352064,163,195,0,0,0,0,POINT (-122.365686 47.086342)
1069,1070,2020,Supplier,Natural Gas Supplier,Bellevue,King,5344813,0,5339298,2516,2999,0,0,0,0,POINT (-122.19454 47.61345)
1070,1071,2013,Power Plants,Natural Gas Turbine Plants,Vancouver,Clark,668346,0,667667,310,369,0,0,0,0,POINT (-122.724806 45.64958)
1071,1072,2018,Power Plants,Natural Gas Turbine Plants,Vancouver,Clark,474250,0,473768,220,262,0,0,0,0,POINT (-122.724806 45.64958)
1072,1073,2014,Petroleum Systems,Petroleum Refineries,Anacortes,Skagit,1808404,0,1797549,6921,3934,0,0,0,0,POINT (-122.559161 48.470931)
1073,1074,2020,Wood Products,Other Wood Products,Kettle Falls,Stevens,74139,55866,17508,116,649,0,0,0,0,POINT (-118.116106 48.613175)
1074,1075,2018,Food Production,Other Food Products,Vancouver,Clark,13771,0,13756,7,8,0,0,0,0,POINT (-122.690043 45.631069)
1075,1076,2021,Natural Gas Systems,Natural Gas Transmission/Compression,Sumas,Whatcom,90234,0,86329,3856,49,0,0,0,0,POINT (-122.2214 49.001)
1076,1077,2019,Food Production,Fruit Products,Selah,Yakima,15320,0,15304,7,9,0,0,0,0,POINT (-120.52755 46.64992)
1077,1078,2019,Food Production,Potato Products,Othello,Adams,63938,0,35432,28486,20,0,0,0,0,POINT (-119.172705 46.840102)
1078,1079,2015,Metals,Other Metals,Spokane Valley,Spokane,117856,0,117734,56,66,0,0,0,0,POINT (-117.212673 47.687074)
1079,1080,2012,Food Production,Potato Products,Othello,Adams,93772,0,44371,49376,25,0,0,0,0,POINT (-119.176389 46.837778)
1080,1081,2017,Power Plants,"Other Power, Heating, or Cooling Plants",Roosevelt,Klickitat,92772,92297,0,142,333,0,0,0,0,POINT (-120.166354 45.807765)
1081,1082,2012,Manufacturing,Transportation Industry,Seattle,King,23481,0,23457,11,13,0,0,0,0,POINT (-122.311623 47.532524)
1082,1083,2014,Natural Gas Systems,Natural Gas Transmission/Compression,Snohomish,Snohomish,38507,0,38029,457,21,0,0,0,0,POINT (-122.05859 47.78825)
1083,1084,2013,Livestock,Cattle Feedlots,Eltopia,Franklin,14831,0,693,1080,13058,0,0,0,0,POINT (-118.881203 46.50919)
1084,1085,2016,Manufacturing,Building Products,Seattle,King,47948,0,47898,23,27,0,0,0,0,POINT (-122.336944 47.548056)
1085,1086,2020,Wood Products,Lumber Mills,Aberdeen,Grays Harbor,182384,178151,480,540,3213,0,0,0,0,POINT (-123.775526 46.971875)
1086,1087,2015,Power Plants,Natural Gas Turbine Plants,Sumas,Whatcom,282703,0,282416,131,156,0,0,0,0,POINT (-122.2733 48.9905)
1087,1088,2020,Wood Products,Lumber Mills,Port Angeles,Clallam,39881,39355,0,76,450,0,0,0,0,POINT (-123.518642 48.103425)
1088,1089,2020,Supplier,Natural Gas Supplier,Kennewick,Benton,1729981,0,1728196,814,971,0,0,0,0,POINT (-119.22987 46.21875)
1089,1090,2012,Manufacturing,Transportation Industry,Spokane,Spokane,35476,0,35426,20,30,0,0,0,0,POINT (-117.568511 47.583604)
1090,1091,2020,Natural Gas Systems,Natural Gas Local Distribution Companies,Spokane,Spokane,16036,0,19,16017,0,0,0,0,0,POINT (-117.568511 47.583604)
1091,1092,2016,Pulp and Paper,Other Pulp and Paper,Yakima,Yakima,8817,0,8808,4,5,0,0,0,0,POINT (-120.513015 46.604058)
1092,1093,2013,Government,Education,Seattle,King,90340,0,90242,44,54,0,0,0,0,POINT (-122.303608 47.653614)
1093,1094,2016,Power Plants,Natural Gas Turbine Plants,Ferndale,Whatcom,354146,0,353786,164,196,0,0,0,0,POINT (-122.685533 48.828707)
1094,1095,2013,Food Production,Potato Products,Warden,Grant,18227,0,18208,9,10,0,0,0,0,POINT (-119.055427 46.971504)
1095,1096,2012,Minerals,Other Minerals,Quincy,Grant,22289,0,22265,11,13,0,0,0,0,POINT (-119.838831 47.239948)
1096,1097,2013,Power Plants,Natural Gas Turbine Plants,Elma,Grays Harbor,579561,0,578972,269,320,0,0,0,0,POINT (-123.48 46.9688)
1097,1139,2015,Waste,Landfills,Roosevelt,Klickitat,248508,0,189,248318,1,0,0,0,0,POINT (-120.179785 45.807146)
1098,1098,2016,Natural Gas Systems,Natural Gas Transmission/Compression,Sumas,Whatcom,109639,0,105182,4398,59,0,0,0,0,POINT (-122.2214 49.001)
1099,1099,2013,Minerals,Glass Production,Woodinville,King,12088,0,12077,5,6,0,0,0,0,POINT (-122.148978 47.777004)
1100,1100,2017,Food Production,Dairy Products,Chehalis,Lewis,11338,0,11325,6,7,0,0,0,0,POINT (-122.970162 46.659952)
1101,1101,2021,Food Production,Potato Products,Moses Lake,Grant,32639,0,32606,15,18,0,0,0,0,POINT (-119.220408 47.075183)
1102,1102,2016,Food Production,Fruit Products,Wenatchee,Chelan,8449,0,8440,4,5,0,0,0,0,POINT (-120.31426 47.48938)
1103,1103,2016,Power Plants,Natural Gas Turbine Plants,Blaine,Whatcom,44950,0,44903,21,26,0,0,0,0,POINT (-122.724299 48.885475)
1104,1104,2013,Minerals,Glass Production,Kalama,Cowlitz,19199,0,19186,6,7,0,0,0,0,POINT (-122.866241 46.031656)
1105,1105,2020,Food Production,Dairy Products,Lynden,Whatcom,19950,0,19930,9,11,0,0,0,0,POINT (-122.451915 48.947567)
1106,1106,2018,Food Production,Potato Products,Warden,Grant,18006,0,17987,9,10,0,0,0,0,POINT (-119.055427 46.971504)
1107,1107,2012,Wood Products,Lumber Mills,Darrington,Snohomish,81603,79856,0,681,1066,0,0,0,0,POINT (-121.597608 48.262797)
1108,1108,2012,Natural Gas Systems,Natural Gas Transmission/Compression,Bickleton,Klickitat,21280,0,18518,2752,10,0,0,0,0,POINT (-120.08083 45.849504)
1109,1109,2013,Natural Gas Systems,Natural Gas Transmission/Compression,Wallula,Walla Walla,100354,0,94964,5337,53,0,0,0,0,POINT (-118.843934 46.053153)
1110,1110,2020,Wood Products,Other Wood Products,Spanaway,Pierce,15835,12800,2861,26,148,0,0,0,0,POINT (-122.318981 47.062059)
1111,1111,2017,Government,National Security,Oak Harbor,Island,15460,0,15444,7,9,0,0,0,0,POINT (-122.669741 48.345281)
1112,1112,2020,Government,National Security,Bremerton,Kitsap,44127,0,44081,21,25,0,0,0,0,POINT (-122.645933 47.557047)
1113,1113,2015,Food Production,Potato Products,Warden,Grant,31554,0,31521,15,18,0,0,0,0,POINT (-119.063631 46.970469)
1114,1114,2012,Minerals,Glass Production,Winlock,Lewis,92356,0,92289,31,36,0,0,0,0,POINT (-122.926313 46.544937)
1115,1115,2013,Wood Products,Lumber Mills,Kettle Falls,Stevens,56886,56136,0,108,642,0,0,0,0,POINT (-118.067441 48.609799)
1116,1116,2014,Pulp and Paper,Other Pulp and Paper,Usk,Pend Oreille,53645,51117,1774,119,635,0,0,0,0,POINT (-117.271359 48.289771)
1117,1117,2021,Manufacturing,Electronics Industry,Camas,Clark,103948,0,14364,7,7011,11841,33736,11815,25174,POINT (-122.454955 45.619569)
1118,1118,2020,Petroleum Systems,Petroleum Refineries,Anacortes,Skagit,1208552,0,1203491,2050,3011,0,0,0,0,POINT (-122.564845 48.493816)
1119,1119,2013,Manufacturing,Electronics Industry,Camas,Clark,29137,0,1649,1,1172,1539,21949,2729,98,POINT (-122.45232 45.598844)
1120,1120,2012,Food Production,Other Food Products,Vancouver,Clark,19560,0,19540,9,11,0,0,0,0,POINT (-122.690043 45.631069)
1121,1121,2016,Food Production,Potato Products,Connell,Franklin,37213,0,37174,18,21,0,0,0,0,POINT (-118.871944 46.651389)
1122,1122,2016,Wood Products,Lumber Mills,Darrington,Snohomish,94827,93577,0,180,1070,0,0,0,0,POINT (-121.597608 48.262797)
1123,1123,2020,Supplier,Natural Gas Supplier,Portland,Clark,461354,0,460878,217,259,0,0,0,0,POINT (-121.597608 48.262797)
1124,1124,2019,Wood Products,Lumber Mills,Randle,Lewis,65532,64668,0,124,740,0,0,0,0,POINT (-121.917906 46.533743)
1125,1125,2019,Pulp and Paper,Kraft Mills,Longview,Cowlitz,1609228,1277551,323899,1659,6119,0,0,0,0,POINT (-122.983637 46.130495)
1126,1126,2015,Power Plants,"Other Power, Heating, or Cooling Plants",Kettle Falls,Stevens,439432,424990,2998,6582,4862,0,0,0,0,POINT (-118.110841 48.620335)
1127,1127,2020,Government,Education,Seattle,King,86980,0,86890,41,49,0,0,0,0,POINT (-122.303608 47.653614)
1128,1128,2018,Minerals,Glass Production,Seattle,King,76476,0,76415,28,33,0,0,0,0,POINT (-122.33739 47.55242)
1129,1129,2012,Wood Products,Lumber Mills,Raymond,Pacific,45768,44790,0,382,596,0,0,0,0,POINT (-123.737495 46.688088)
1130,1130,2012,Wood Products,Lumber Mills,Port Angeles,Clallam,35950,35181,0,300,469,0,0,0,0,POINT (-123.518642 48.103425)
1131,1131,2020,Minerals,Glass Production,Kalama,Cowlitz,22984,0,22967,8,9,0,0,0,0,POINT (-122.866241 46.031656)
1132,1132,2012,Waste,Landfills,Spokane,Spokane,10471,0,0,10471,0,0,0,0,0,POINT (-117.487442 47.727246)
1133,1133,2020,Petroleum Systems,Other Petroleum Systems,Anacortes,Skagit,61784,0,61784,0,0,0,0,0,0,POINT (-122.556032 48.465617)
1134,1134,2015,Power Plants,Natural Gas Turbine Plants,Bellingham,Whatcom,143119,0,142974,66,79,0,0,0,0,POINT (-122.486 48.746)
1135,1135,2016,Wood Products,Lumber Mills,Centralia,Lewis,10484,6759,3631,15,79,0,0,0,0,POINT (-122.991963 46.734454)
1136,1136,2019,Waste,Landfills,Maple Valley,King,72738,0,320,72417,1,0,0,0,0,POINT (-122.046025 47.462625)
1137,1137,2016,Supplier,Natural Gas Supplier,Ellensburg,Kittitas,25373,0,25347,12,14,0,0,0,0,POINT (-122.046025 47.462625)
1138,1138,2017,Natural Gas Systems,Natural Gas Local Distribution Companies,Bellevue,King,60615,0,103,60512,0,0,0,0,0,POINT (-122.19454 47.61345)
1139,1140,2018,Wood Products,Lumber Mills,Kettle Falls,Stevens,57150,56397,0,108,645,0,0,0,0,POINT (-118.067441 48.609799)
1140,1141,2012,Manufacturing,Transportation Industry,Puyallup,Pierce,22582,0,22558,11,13,0,0,0,0,POINT (-122.34862 47.088831)
1141,1142,2021,Waste,Landfills,Maple Valley,King,245041,0,179,244862,0,0,0,0,0,POINT (-122.046025 47.462625)
1142,1143,2021,Wood Products,Lumber Mills,Longview,Cowlitz,14016,8547,5349,19,101,0,0,0,0,POINT (-122.916806 46.114537)
1143,1144,2015,Government,National Security,Fairchild AFB,Spokane,14053,0,14038,7,8,0,0,0,0,POINT (-117.644832 47.641332)
1144,1145,2015,Natural Gas Systems,Natural Gas Transmission/Compression,Bickleton,Klickitat,13756,0,9418,4333,5,0,0,0,0,POINT (-120.08083 45.849504)
1145,1146,2013,Natural Gas Systems,Natural Gas Local Distribution Companies,Spokane,Spokane,16126,0,18,15180,0,0,0,928,0,POINT (-117.388514 47.673486)
1146,1147,2020,Government,Education,Pullman,Whitman,59430,0,59368,28,34,0,0,0,0,POINT (-117.151481 46.728702)
1147,1148,2019,Wood Products,Lumber Mills,Raymond,Pacific,39695,39172,0,75,448,0,0,0,0,POINT (-123.737495 46.688088)
1148,1149,2012,Waste,Landfills,Longview,Cowlitz,18322,0,0,18322,0,0,0,0,0,POINT (-122.905601 46.107229)
1149,1150,2021,Natural Gas Systems,Natural Gas Transmission/Compression,Sumner,Pierce,27943,0,27143,785,15,0,0,0,0,POINT (-122.209551 47.228986)
1150,1151,2012,Manufacturing,Electronics Industry,Vancouver,Clark,12151,0,12138,6,7,0,0,0,0,POINT (-122.553612 45.649912)
1151,1152,2013,Food Production,Potato Products,Richland,Benton,34225,0,34190,16,19,0,0,0,0,POINT (-119.297267 46.309314)
1152,1153,2020,Food Production,Other Food Products,Kent,King,11514,0,11501,6,7,0,0,0,0,POINT (-122.237648 47.436276)
1153,1154,2020,Manufacturing,Transportation Industry,Moses Lake,Grant,11828,0,11815,6,7,0,0,0,0,POINT (-119.285437 47.208993)
1154,1155,2015,Wood Products,Lumber Mills,Colville,Stevens,44421,43836,0,84,501,0,0,0,0,POINT (-117.915469 48.548525)
1155,1156,2020,Chemicals,Other Chemicals,Kalama,Cowlitz,58739,0,58677,28,34,0,0,0,0,POINT (-122.85698 46.02191)
1156,1157,2020,Waste,Landfills,Roosevelt,Klickitat,239444,0,190,239253,1,0,0,0,0,POINT (-120.179785 45.807146)
1157,1158,2018,Food Production,Meat Products,Wallula,Walla Walla,98818,0,23009,75796,13,0,0,0,0,POINT (-118.913051 46.137521)
1158,1159,2014,Power Plants,Natural Gas Turbine Plants,Chehalis,Lewis,1062012,0,1060934,492,586,0,0,0,0,POINT (-122.9145 46.6226)
1159,1160,2013,Power Plants,Natural Gas Turbine Plants,Mount Vernon,Skagit,82400,0,82311,40,49,0,0,0,0,POINT (-122.435 48.4553)
1160,1161,2015,Pulp and Paper,Sulfite Mills,Cosmopolis,Grays Harbor,544399,520891,16781,4607,2120,0,0,0,0,POINT (-123.76211 46.952907)
